x,y,theta
0.0025708536208417163,0.00015766488192479316,-0.0005759073005153783
0.002575874200601576,0.00015797466888776567,-0.0005770714334882369
0.0025817032132771506,0.00015829184733314844,-0.0005782215555005341
0.0025863502675006964,0.00015861228885254115,-0.0005793635627932335
0.0025913708484913145,0.00015892207151808945,-0.00058052766208869
0.0025971998624784755,0.00015923924502082647,-0.0005816777450203993
0.0026018469179835656,0.00015955968290821992,-0.0005828197200697613
0.002606867500205088,0.00015986946127642335,-0.0005839837856886495
0.0026126965155039428,0.00016018662983662672,-0.0005851338295411884
0.0026173435722906917,0.00016050706409207472,-0.0005862757723482434
0.004497949079456592,0.00011299347797510671,-0.0008964422132406867
0.01009033248400424,-2.9584394179620483e-05,-0.0017989952676881206
0.019364254581041112,-0.00026582092232453136,-0.003213876048220205
0.03084747132593249,-3.021012319626707e-06,-0.001266188860327069
0.04365701460526636,0.001126799360774677,0.006024020706198833
0.057777273344279165,0.0032103039793666163,0.018646446599654302
0.07325172665493263,0.006408579352198212,0.036922848516690775
0.09006985948052068,0.010886549697932252,0.060954238993312634
0.10809918466961828,0.01677979728944387,0.09066406855434324
0.12700964694700856,0.024186012073128697,0.1259877350746497
0.14553166205640822,0.03265090667136407,0.1638008176008894
0.163360402260266,0.04196755770340432,0.20292039797510017
0.18076303741529987,0.051926477365413476,0.2426386647248255
0.19871764544932988,0.061791400762657295,0.28130629346586156
0.21707092259253546,0.07155671230373946,0.31931667890590804
0.23547697509711993,0.08176530531005721,0.35612638392775964
0.25173777577199336,0.09389185678711633,0.3934366089074317
0.2673531530331106,0.10690576809647802,0.43130733391555165
0.2822313867081679,0.12045674606666337,0.47077050403729737
0.2969297946185265,0.1344526212554047,0.5096458479117545
0.3112625008786603,0.14919555307571872,0.5465838656209101
0.324876584719865,0.1640923779101889,0.5841103349255329
0.3374762948944864,0.17976431674444918,0.6228783231435043
0.3499470150650007,0.19602343359997543,0.6599848707473212
0.3611909961937236,0.2126584653752963,0.6991707247894472
0.37158326519502716,0.2296901004402784,0.7390046422705738
0.3812887140149155,0.24711999950781396,0.7788509316137444
0.3902832210473829,0.2649233237316253,0.8187208698690843
0.3985573198632273,0.2830708715713496,0.8586045886299797
0.4060798356578037,0.3015291919343776,0.8985534349499765
0.41284375776962506,0.3202699420982488,0.938547221829067
0.41887697858766887,0.33926893332944685,0.9784995682234965
0.4241434125683623,0.35849329230356747,1.0184574569842337
0.42864046313697557,0.3779131899045952,1.058412072250688
0.43235767534552005,0.3974968325672611,1.0983679832135558
0.4352873406814457,0.41721192903677495,1.138326194331798
0.43742980266482673,0.4370288677169195,1.1782800725714055
0.43877837231955813,0.4569152161041646,1.2182348726957812
0.43947184082079044,0.47681372776682723,1.257281183190876
0.4393961815974466,0.4967255724320773,1.2963036684579252
0.43854304356739593,0.5166189930618715,1.3353269540084125
0.43691244063651463,0.5364624687463905,1.3743528228412922
0.4345109341538742,0.5562282351351607,1.4133737679234295
0.43133941757624666,0.5758849600717665,1.4523954364285265
0.4274016514628845,0.5954013834338789,1.4914200281368126
