x,y,theta
0.0009747195499014948,6.001295510217494e-05,-0.0002193492986904134
0.0009797400024271694,6.03231853731356e-05,-0.00022051690595306696
0.0009855688794145993,6.0640873686644504e-05,-0.0002216710596378553
0.0009902158011655532,6.096168986372123e-05,-0.00022281639325324158
0.0009952362549307849,6.127191582433044e-05,-0.00022398396673246353
0.0010010651332412503,6.158959918030601e-05,-0.00022513808121400291
0.0010057120562828106,6.191041171457284e-05,-0.00022628338248470968
0.002886336408233551,1.5071076393696089e-05,-0.0005364764613790751
0.00847877090782264,-0.0001254865486972456,-0.0014390209238246854
0.017752778657658574,-0.0003583666632579268,-0.0028538472560905187
0.029235916123770356,-9.142885689945584e-05,-0.0009061477448831411
0.0420451429835996,0.0010430116299789027,0.006384150598445701
0.05616543618424348,0.0031320413479672625,0.019009163466956153
0.07163985961428372,0.0063368515825392,0.0372909218429307
0.08845794469067689,0.010822036514690245,0.06132771439349734
0.10650173398713265,0.01673527184969875,0.09108521241865031
0.12547337686428078,0.024167654492718935,0.12643430478790274
0.1441264086211839,0.03257699311087072,0.16375814595852461
0.1622571563842709,0.04176273146048849,0.20179182098035342
0.17974296866842143,0.0516749407566916,0.2411765959353711
0.19768065367710935,0.061566625153740985,0.2798629880969107
0.21601749321144456,0.07135659382242099,0.31789093238915195
0.23435484238178103,0.08143190482669052,0.35496360989159265
0.25129463373288125,0.09369876673857337,0.3900756959410448
0.2677118173640897,0.10651146018835186,0.4251612662834378
0.2832561562195296,0.11996958154816349,0.4621906603010851
0.298740834950816,0.13361674629244127,0.4998273459190601
0.31311585147846277,0.1482061668771129,0.5374033870944275
0.3263938304331086,0.16321256619232935,0.5767325870375515
0.33900486898181903,0.17884373782278598,0.6158679122012654
0.35083940215996867,0.19490510055770166,0.6555122768996906
0.36193091846966424,0.211461025774501,0.695491877438765
0.3728553676798455,0.22804822111339948,0.7298570891699975
0.38428758922458484,0.24417232212616596,0.7566157684148765
0.3954449012945887,0.2604560783257642,0.7828068079397875
0.4061718315751726,0.27702662680499185,0.8089984773357562
0.4164611083635677,0.2938724304576926,0.8351902658546031
0.42674676708747006,0.3107359969346432,0.8557588979347421
0.4375046137521643,0.3274082082325016,0.8658898499665116
0.44874042316313745,0.3438288139970977,0.8659067925170438
0.45993328825565105,0.35971329065700486,0.855159729812962
0.47218138542026583,0.37518960743097207,0.8350081066576162
0.48575713046857677,0.38958590305500546,0.8109131276288505
0.5003372263694214,0.4026456272558697,0.7837741520708001
0.5159501244550152,0.41432485831595695,0.7536297844042962
0.5325827243939812,0.4245606645594887,0.7204464215683692
0.5502887877550818,0.4333030313516183,0.6842227309436114
0.5685200786483913,0.4412444443160662,0.6520995590261909
0.5865753315420066,0.44954220995290217,0.6308335732499931
0.6043736893281788,0.4589174222972827,0.6181529461973267
0.6214381399433048,0.4692466974601478,0.6094599074881708
0.6383959057435892,0.4795396973634326,0.6015337307240325
0.6553462986053515,0.4900698748885355,0.5988408300278746
0.672131897961997,0.501136529082831,0.6056217370522675
0.6886117710208159,0.5126341292823919,0.6225332672845675
0.7045754941477478,0.5251264321958296,0.6472140006258501
0.7194067756648935,0.5386177657973116,0.6751080037963573
0.7325028133477778,0.5534850648490461,0.7014254509468744
0.7444739151879048,0.5692000874162628,0.7282703847470121
0.7559927716986323,0.585235587437781,0.7552081588320704
0.7670755480561053,0.6015754853992339,0.7821461562974104
0.7777141811629689,0.6182079848301062,0.809084288234016
0.7883431140336858,0.634856563572089,0.8303960580445539
0.7994404616526469,0.6512934344168625,0.84126684869591
0.8110562751709858,0.6674824261291947,0.8420548520558526
0.8227685267802911,0.6831667898162552,0.8319154516573598
0.8356308974915948,0.6982008870797735,0.8140015389356958
0.8493122700182024,0.7122180257612892,0.7905710688097695
0.8640193266658396,0.7249441620584611,0.7635849144452019
0.87977146857924,0.736266770808108,0.7335131941689221
0.8965707097359525,0.7461291902085688,0.7003443068104065
0.9144681102814443,0.7544762646228333,0.6640596965932933
0.9328773364934521,0.7620309396662021,0.6318120826779502
0.9511304046596795,0.7699242567867447,0.6104278264175647
0.9692635942674035,0.7784930553226267,0.5992928639186141
0.9870517381033166,0.7885494907784069,0.5946261240307139
1.0039804592045058,0.799649104807641,0.5936792425300678
1.0204087131876576,0.8111501879320363,0.5988165060459856
1.0365018520590272,0.822825492417807,0.6144114464533215
1.052261349894025,0.8352796872547785,0.6393541077236626
1.0670008086575777,0.848872859863595,0.668000023812443
1.0804805365062835,0.8634679173175774,0.6992365974417031
1.0928261796075205,0.8790718353381639,0.7266177702255745
1.1055203053262335,0.8943644768831012,0.7443148796345556
1.1182071874122936,0.9094967376296551,0.7601866925666326
1.1306513005924361,0.9248290573454397,0.7760607333879674
1.1428504518856564,0.9403569906617627,0.7919348776063307
1.1552014625664209,0.9558518865291948,0.8024289093717613
1.1680837860931916,0.9710546464853561,0.8030125994381444
1.1810227402355202,0.9857310697728121,0.7928971463172964
1.194828369631776,0.9996027925535569,0.7754094310397516
1.2096838702186297,1.0121625913904404,0.7544693150051606
1.2256873450263754,1.023393974291712,0.7300718453181579
1.2428145684279532,1.0332339272777251,0.7023246640163328
1.260530893036961,1.042011034084536,0.6726017336101712
1.2784976582938816,1.050250456511495,0.6428520447694082
1.2967015526245578,1.0579518114146076,0.6131022153828752
1.3149202951573502,1.065588058573413,0.5888778470719713
1.3330564458495089,1.0736287861921356,0.5753673779383215
1.3511391472840444,1.0821920305627502,0.572203221117973
1.3690202332801715,1.0917301392202838,0.578137372053891
1.3864834066590055,1.102848709523526,0.5906694514563833
1.4032986521124469,1.1148641187334274,0.6094897028851355
1.419501686152508,1.1279500592743448,0.6348257935412314
1.4345259451676324,1.1421177677037635,0.6627083598986738
1.4483495358768959,1.1574411952756503,0.6930854656466463
1.460831310977734,1.173584722843736,0.7262184539806641
1.4723076484341364,1.190189412792906,0.7555854739279875
1.4841136848744823,1.206546114805164,0.7741257150013258
1.4968552628591356,1.222294362425018,0.7847419598098648
1.51026566155464,1.2371825718058982,0.7911563169851326
1.5236616663409297,1.252065941113699,0.7970977128047263
1.5372033699347498,1.2668462867077492,0.7982207740905045
1.5507658319587838,1.2811369248019355,0.7887167521309847
1.5646595964032426,1.294824758950775,0.7699063578199686
1.579655511747503,1.3072634650340413,0.747277460981673
1.5957251554271652,1.3183253521963474,0.7212993872200065
1.6125497126612323,1.3283643975147816,0.698496668774734
1.6292415523307402,1.3389393097999256,0.6821977621422166
1.6460630639999712,1.3492785613492084,0.6660477602805251
